"Lot.Frontage","Lot.Area","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Mas.Vnr.Area","Bsmt.Unf.SF","Total.Bsmt.SF","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","TotRms.AbvGrd","Fireplaces","Garage.Yr.Blt","Garage.Cars","Garage.Area","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Misc.Val","Mo.Sold","Yr.Sold","SalePrice"
44,3843,8,5,2007,2008,174,120,1596,1648,0,0,1,1,2,0,2,1,5,1,2007,2,482,162,53,0,153,0,0,0,6,2009,230
109,21780,2,4,1910,1950,0,0,0,810,0,0,0,0,1,0,1,1,4,0,1975,1,280,119,24,0,0,0,0,0,3,2009,57.625
75,10125,8,5,2000,2001,0,412,1107,1040,1012,0,0,0,2,1,3,1,7,1,2000,3,642,210,91,0,0,0,0,0,5,2009,251
48,12822,7,5,2003,2003,0,83,1434,1518,631,0,1,0,1,1,1,1,6,1,2003,2,670,168,43,0,0,198,0,0,8,2009,239.686
43,12118,7,5,2004,2005,108,1710,1710,1710,0,0,0,0,2,0,3,1,7,1,2004,2,550,100,48,0,0,180,0,0,4,2009,240
71,12209,6,5,2001,2002,0,114,804,804,1157,0,1,0,2,1,3,1,7,1,2001,2,560,125,192,0,0,0,0,0,6,2009,215
75,9750,6,6,1977,1977,0,135,902,926,0,0,1,0,1,0,2,1,5,1,1977,1,351,319,0,0,0,0,0,0,4,2009,156.45
72,9360,6,7,1977,1977,0,0,957,1287,0,0,1,0,1,1,2,1,5,2,1977,2,541,302,39,0,0,120,0,0,11,2009,173
75,10125,5,5,1977,1977,0,0,0,1302,432,0,0,0,2,0,4,2,8,0,1977,2,539,0,0,0,0,0,0,0,8,2009,126
82,11070,5,5,1991,1991,0,1527,1582,1595,0,0,1,0,2,0,2,1,5,0,1991,2,672,0,0,0,0,0,0,0,4,2009,152
150,215245,7,5,1965,1965,0,80,2136,2036,0,0,2,0,2,0,3,1,8,2,1965,2,513,0,0,0,0,0,0,0,6,2009,375
89,12898,9,5,2007,2008,70,598,1620,1620,0,0,1,0,2,0,2,1,6,1,2008,3,912,228,0,0,0,0,0,0,9,2009,315.5
83,13159,7,5,2009,2009,0,846,846,846,846,0,0,0,2,1,3,1,6,0,2009,2,650,208,114,0,0,0,0,0,7,2009,224.5
113,13438,9,5,2008,2008,246,432,2190,2036,0,0,1,0,2,0,3,1,9,1,2008,3,780,90,154,0,0,0,0,0,7,2009,410
79,14463,9,5,2008,2008,406,526,1641,1641,0,0,1,0,2,0,3,1,7,0,2008,3,885,0,95,0,0,0,0,0,1,2009,316.5
73,8925,8,5,2007,2007,0,1450,1466,1466,0,0,0,0,2,0,3,1,7,0,2007,3,610,100,18,0,0,0,0,0,7,2009,201
130,11457,6,5,1988,1988,0,387,1392,1412,0,0,1,0,2,0,3,1,6,1,1988,2,576,0,0,169,0,0,0,0,3,2009,175
125,14419,7,5,1987,1989,310,117,1645,1479,0,0,2,0,2,1,3,1,7,1,1987,2,578,224,238,0,0,0,0,0,7,2009,213.5
75,9157,7,5,2003,2003,0,912,912,1072,942,0,0,0,2,1,3,1,9,0,2003,2,486,124,114,0,0,0,0,0,2,2009,170
85,14601,9,5,2006,2006,584,578,1838,1838,0,0,1,0,2,0,2,1,8,1,2006,3,765,270,68,0,0,0,0,0,3,2009,315
85,12633,9,5,2007,2007,290,338,1978,1978,0,0,1,0,2,0,2,1,7,1,2007,3,920,308,52,0,0,0,0,0,5,2009,425
75,12518,5,7,1968,1968,182,476,1008,1008,0,0,0,0,1,0,3,1,6,0,1968,1,384,144,0,0,0,0,0,0,4,2009,139.5
100,21750,5,4,1960,2006,75,0,0,1771,0,0,0,0,1,0,3,1,9,1,1960,2,336,0,0,0,0,0,0,0,11,2009,115
32,4500,6,5,1998,1998,320,338,1204,1204,0,0,1,0,2,0,2,1,5,0,1998,2,412,0,247,0,0,0,0,0,6,2009,162
21,1596,4,5,1973,1973,0,0,462,526,462,0,1,0,1,0,2,1,5,0,1973,1,297,120,101,0,0,0,0,0,11,2009,91
62,9858,5,6,1968,1968,0,354,864,874,0,0,1,0,1,0,3,1,5,0,1968,1,288,33,0,0,0,0,0,600,11,2009,130
21,1526,4,8,1970,2002,0,115,630,630,0,0,1,0,1,0,1,1,3,0,1970,1,286,0,0,0,0,0,0,0,5,2009,86
83,13383,5,5,1969,2000,176,594,1188,1404,0,0,0,0,2,0,3,1,7,1,1969,2,504,0,16,0,0,0,0,0,3,2009,160
21,1477,4,4,1970,1970,0,121,630,630,0,0,1,0,1,0,1,1,3,0,1970,1,286,0,0,0,0,0,0,0,4,2009,80
21,2217,4,4,1970,1970,0,0,546,546,546,0,0,0,1,1,3,1,6,0,1970,1,286,238,0,0,0,0,0,0,8,2009,88
50,7689,5,8,1972,1972,0,0,796,796,0,0,0,1,1,0,2,1,4,0,1998,1,336,138,0,0,0,0,0,0,7,2009,131.9
62,7706,6,5,1993,1996,0,0,384,1091,0,0,0,1,1,0,2,1,5,0,1993,1,429,280,0,0,0,0,0,700,8,2009,131.25
70,7669,5,6,1992,1993,0,0,828,883,0,0,1,0,1,0,2,1,5,1,1998,2,698,100,32,0,0,0,0,0,6,2009,149
85,14115,5,5,1993,1995,0,64,796,796,566,0,1,0,1,1,1,1,5,0,1993,2,480,40,30,0,320,0,0,700,10,2009,143
62,10429,5,5,1992,1992,0,294,624,624,663,0,0,0,1,1,3,1,6,0,2001,2,440,150,0,0,0,0,0,0,7,2009,130
70,10457,5,7,1969,1969,178,0,784,784,848,0,0,0,1,1,4,1,7,1,1969,2,898,0,173,368,0,0,0,0,4,2009,173
87,11029,6,8,1958,2002,0,245,1184,1414,0,0,1,0,1,0,3,1,6,1,1990,2,601,0,51,0,0,190,0,0,5,2008,176.5
85,11075,6,5,1969,1969,0,176,952,1092,1020,0,0,0,2,1,4,1,9,2,1969,2,576,280,0,0,0,0,0,0,6,2008,206.9
72,8702,6,5,1997,1998,0,220,926,926,678,0,0,0,2,1,3,1,7,1,1997,2,470,0,36,0,0,0,0,0,4,2008,187.5
65,8139,6,5,1995,1996,119,204,680,680,790,0,0,0,2,1,3,1,7,1,1995,2,420,192,49,0,0,0,0,0,10,2008,165
59,9535,6,5,1998,1998,0,75,926,926,678,0,0,0,2,1,3,1,7,0,1998,2,472,100,82,0,0,0,0,0,5,2008,195.5
59,9042,6,5,1998,1998,0,115,943,943,695,0,1,0,2,1,3,1,7,2,1998,2,472,100,38,0,0,0,0,0,7,2008,192
53,14137,5,5,1996,1997,0,898,1348,1384,0,0,1,0,2,0,3,1,7,0,1996,2,404,0,39,0,0,0,0,0,11,2008,177.9
57,21872,7,5,1996,1997,0,125,729,729,717,0,0,1,2,1,3,1,6,1,1996,2,406,264,22,0,0,0,0,0,8,2008,175
41,4923,8,5,2001,2002,0,440,1593,1593,0,0,1,0,1,1,0,1,5,1,2001,2,682,0,120,0,0,224,0,0,8,2008,286
45,6264,8,5,1997,1997,0,1008,1664,1682,0,0,1,0,1,1,1,1,6,1,1997,2,528,0,0,0,0,0,0,0,7,2008,247.9
41,5395,8,5,1993,1993,0,604,1337,1337,0,0,1,0,2,0,2,1,5,1,1993,2,462,96,0,70,168,0,0,0,10,2008,180
39,5070,8,5,1992,1992,0,1280,1280,1280,0,0,0,0,2,0,2,1,5,0,1992,2,506,0,82,0,0,144,0,0,8,2008,180
100,10839,6,5,1997,1998,0,926,926,926,678,0,0,0,2,1,3,1,7,1,1997,2,470,0,36,0,0,0,0,0,7,2008,181
73,11184,6,5,1998,1998,0,932,932,932,701,0,0,0,2,1,3,1,7,1,1998,2,460,0,39,0,0,0,0,0,4,2008,183
40,4671,8,5,1988,1989,0,461,1228,1228,0,0,1,0,2,0,2,1,5,1,1988,2,472,168,120,0,0,0,0,0,10,2008,189
65,5950,8,5,1989,1989,0,1018,1337,1337,0,0,1,0,2,0,2,1,5,1,1989,2,462,0,73,154,0,0,0,0,4,2008,188.5
101,13543,8,5,2005,2005,130,1152,1168,1168,1332,0,0,0,3,1,5,1,9,1,2005,3,683,192,32,0,0,0,0,0,7,2008,355
77,11198,9,5,2005,2007,245,1122,1122,1134,1370,0,0,0,2,1,4,1,11,1,2005,3,656,144,39,0,0,0,0,0,6,2008,325
53,15401,9,5,2004,2004,296,547,1884,1884,0,0,1,0,2,0,2,1,7,1,2004,3,670,214,76,0,0,0,0,0,9,2008,387
60,8118,9,5,2007,2007,178,676,1710,1710,0,0,1,0,2,0,2,1,6,1,2007,2,557,156,48,0,0,0,0,0,7,2008,334
46,20544,7,6,1986,1991,123,791,791,1236,857,0,0,0,2,1,3,1,7,1,1986,2,542,364,63,0,0,0,0,0,11,2008,215
63,12680,7,6,1988,1988,102,692,1675,1688,0,0,1,0,2,0,2,1,6,1,1988,2,528,0,48,0,0,141,0,0,6,2008,226.5
78,12090,6,6,1981,1981,210,606,1422,1422,0,0,0,0,2,0,3,1,7,1,1981,2,576,276,0,0,0,0,0,0,6,2008,175.5
56,18559,7,5,1978,1978,383,656,2048,2064,0,0,1,0,2,0,3,1,7,2,1978,2,550,200,0,0,0,0,0,0,8,2008,235
85,14450,7,5,1979,1979,194,469,1782,1782,0,0,0,1,2,0,3,1,6,1,1979,2,551,467,0,0,0,0,0,0,3,2008,220
90,13068,6,5,1976,1976,621,273,1211,1211,0,0,1,0,2,0,3,1,6,1,1976,2,461,0,0,0,174,0,0,0,11,2008,161
80,10400,7,6,1980,1988,280,738,738,1277,767,0,0,0,2,1,3,1,7,1,1980,2,489,28,73,0,0,0,0,0,3,2008,185
75,9743,5,6,1969,1969,0,440,720,720,588,0,0,0,1,1,3,1,7,0,1969,2,484,0,0,0,0,0,0,0,6,2008,146.9
104,11361,6,5,1976,1976,160,549,1193,1523,0,0,0,1,2,0,3,1,7,1,1976,2,478,0,0,0,0,189,0,0,5,2008,180
80,10400,6,5,1976,1976,120,1444,1444,1444,0,0,0,0,2,0,2,1,5,1,1976,2,473,0,24,0,0,0,0,0,4,2008,159.9
80,10480,7,6,1976,1976,660,400,803,1098,866,0,0,0,2,1,4,1,8,1,1976,2,483,0,69,0,0,0,0,0,9,2008,205
80,10000,5,6,1973,2000,0,92,1176,1178,0,0,0,1,1,1,3,1,5,1,1973,2,439,224,0,0,0,0,0,0,11,2008,157
60,9000,5,5,1974,1974,0,896,896,896,896,0,0,0,2,2,4,2,8,0,1982,2,480,0,45,0,0,0,0,0,6,2008,133
65,9750,6,8,1969,1969,0,14,1054,1054,0,0,1,0,1,1,3,1,6,0,1969,2,460,180,0,0,0,80,0,0,7,2008,151
68,10295,4,6,1969,1969,72,684,936,936,0,0,0,0,1,0,2,1,4,0,1969,1,288,16,0,0,0,0,0,0,9,2008,111.9
63,7560,5,5,1971,1971,0,132,864,864,0,0,1,0,1,0,3,1,5,0,1977,2,576,0,0,0,0,0,0,0,5,2008,123
34,4060,6,5,1998,1999,0,1139,1405,1337,0,0,1,0,2,0,2,1,5,0,1998,2,511,144,68,0,0,0,0,0,8,2008,181
21,1680,6,5,1973,1973,359,25,483,483,504,0,0,1,1,1,2,1,5,0,1973,1,264,52,0,0,0,0,0,0,2,2008,103.4
21,1680,6,5,1973,1973,158,153,483,483,504,0,1,0,1,1,2,1,5,0,1973,1,264,0,0,0,0,0,0,0,11,2008,100
21,1890,6,6,1972,1972,422,0,483,483,504,0,0,0,1,1,2,1,5,0,1975,1,352,411,0,0,0,0,0,0,4,2008,100.5
21,1869,6,6,1970,1970,127,162,483,483,504,0,0,0,1,1,2,1,5,0,1987,1,280,0,0,0,0,0,0,0,9,2008,106
21,1680,6,5,1971,1971,232,96,483,483,504,0,0,0,1,1,2,1,4,0,1971,1,264,0,0,0,0,0,0,0,7,2008,85.4
21,1680,6,3,1971,1971,604,125,483,483,504,0,0,0,1,1,2,1,5,0,1971,1,264,0,0,0,0,0,0,0,8,2008,89.5
21,1680,5,5,1972,1972,356,280,630,630,672,0,0,0,2,1,3,1,6,0,1972,1,264,0,0,0,0,0,0,0,12,2008,111.75
53,4043,6,6,1977,1977,0,510,1069,1069,0,0,0,0,2,0,2,1,4,0,1977,2,440,0,55,0,0,200,0,0,10,2008,140
24,2308,6,6,1975,1975,0,275,855,855,601,0,0,0,2,1,4,1,7,0,1975,2,460,0,0,0,0,0,0,0,5,2008,143
24,2529,7,6,1977,1977,0,677,1055,1055,0,0,0,0,2,0,2,1,4,0,1977,2,440,0,38,0,0,0,0,0,9,2008,148.5
96,12444,8,5,2008,2008,426,596,1932,1932,0,0,1,0,2,0,2,1,7,1,2008,3,774,0,66,0,304,0,0,0,11,2008,394.617
96,12474,10,5,2007,2008,272,402,1682,1742,590,0,1,0,2,1,3,1,9,1,2008,3,846,196,134,0,0,0,0,0,8,2008,426
114,14803,10,5,2007,2008,816,442,2078,2084,0,0,1,0,2,0,2,1,7,1,2007,3,1220,188,45,0,0,0,0,0,6,2008,385
67,14948,9,5,2008,2008,268,122,1452,1476,1237,0,1,0,2,1,3,1,11,1,2008,3,858,126,66,0,0,0,0,0,11,2008,446.261
98,12704,8,5,2007,2007,302,570,1582,1582,0,0,1,0,2,0,3,1,7,0,2007,3,905,209,95,0,0,0,0,0,1,2008,317.5
107,13891,8,5,2007,2008,436,310,1710,1710,0,0,1,0,2,0,2,1,6,1,2007,3,866,0,102,0,0,0,0,0,1,2008,372.402
105,13693,8,5,2007,2007,554,195,2418,2464,0,0,1,0,2,1,4,1,9,1,2007,3,650,358,78,0,0,0,0,0,8,2008,417.5
104,14418,9,5,2007,2007,480,575,1950,1950,0,0,1,0,2,0,2,1,7,1,2007,3,706,156,207,0,0,0,0,0,5,2008,383
108,13418,9,5,2006,2006,270,430,1850,1850,898,0,1,0,2,1,4,1,9,1,2006,3,850,212,182,0,0,0,0,0,10,2008,390
96,12539,10,5,2005,2006,468,538,1620,1632,1158,0,1,0,2,1,4,1,10,1,2005,4,1150,30,200,0,0,192,0,0,6,2008,460
102,12151,9,5,2005,2005,368,165,1414,1414,917,0,1,0,2,1,3,1,9,1,2005,3,1003,192,63,0,0,0,0,0,8,2008,379
74,8899,8,5,2007,2007,108,908,948,948,1140,0,0,0,2,1,4,1,10,1,2007,3,656,100,24,0,0,0,0,0,6,2008,250
85,10574,8,5,2004,2004,126,292,1148,1170,1162,0,1,0,2,1,4,1,9,1,2004,3,756,224,142,0,0,0,0,0,7,2008,316
110,13688,9,5,2003,2004,664,556,1572,1572,1096,0,1,0,2,1,3,1,10,2,2003,3,726,400,0,0,0,0,0,0,3,2008,412.5
85,10625,7,5,2003,2004,292,132,998,1006,1040,0,1,0,2,1,3,1,8,1,2003,3,871,320,62,0,0,0,0,0,8,2008,284
92,10845,8,5,2003,2004,504,454,1603,1575,0,0,1,0,2,0,2,1,7,1,2003,3,732,216,28,0,0,0,0,0,6,2008,284
130,16900,8,5,2001,2002,1110,404,1479,1515,1134,0,1,0,2,1,4,1,10,1,2001,3,746,0,60,0,0,0,0,0,1,2008,421.25
112,16451,8,5,2003,2003,221,1765,1765,1804,886,0,0,0,2,1,4,1,9,1,2003,3,795,268,58,0,0,0,0,0,7,2008,370
58,10110,9,5,2008,2008,492,1486,1858,1866,0,0,1,0,2,0,2,1,7,1,2008,3,870,0,48,0,0,0,0,0,11,2008,336.86
65,8769,9,5,2008,2008,766,162,1702,1702,0,0,1,0,1,1,1,1,7,1,2008,3,1052,0,72,0,0,224,0,0,10,2008,367.294
135,12304,7,5,2005,2005,144,1347,1367,1367,0,0,0,0,2,0,2,1,6,1,2005,2,484,0,33,0,0,0,0,0,6,2008,192
62,12677,8,5,2003,2004,472,300,1518,1518,0,0,0,0,1,1,1,1,6,1,2003,2,588,185,140,0,0,0,0,0,4,2008,274
63,8849,9,5,2005,2005,616,1656,1684,1684,0,0,0,0,2,0,2,1,6,1,2005,2,564,495,72,0,0,0,0,0,7,2008,266
89,8232,9,5,2007,2008,714,596,1800,1800,0,0,1,0,2,0,2,1,6,1,2008,3,944,210,0,0,0,0,0,0,6,2008,370.967
48,6240,8,5,2006,2007,176,496,1342,1342,0,0,1,0,2,0,2,1,6,1,2007,2,550,0,35,0,0,0,0,0,6,2008,234.25
48,6240,8,5,2006,2007,196,1318,1342,1342,0,0,0,0,2,0,2,1,6,1,2007,2,550,0,35,0,0,0,0,0,2,2008,219.5
36,2448,7,5,2003,2004,106,764,764,764,862,0,0,0,2,1,2,1,6,0,2003,2,474,0,27,0,0,0,0,0,10,2008,155
36,2448,7,5,2003,2004,106,191,764,764,862,0,1,0,2,1,2,1,6,0,2003,2,474,0,27,0,0,0,0,0,10,2008,154
59,8198,7,5,2004,2004,146,638,1358,1358,0,0,1,0,2,0,2,1,6,1,2004,2,484,192,30,0,0,0,0,0,7,2008,207
43,3182,7,5,2005,2006,14,1330,1346,1504,0,0,0,0,2,0,2,1,7,1,2005,2,437,156,20,0,0,0,0,0,5,2008,191
43,3182,7,5,2007,2007,16,1266,1266,1266,0,0,0,0,2,0,2,1,6,1,2007,2,388,100,16,0,0,0,0,0,3,2008,159.895
53,3710,7,5,2007,2008,20,1146,1146,1246,0,0,0,0,2,0,2,1,5,1,2007,2,428,100,24,0,0,0,0,0,3,2008,187.687
80,9024,6,5,2004,2004,0,789,789,813,702,0,0,0,2,1,3,1,8,1,2004,2,393,0,75,0,0,0,0,0,7,2008,179
62,7415,6,5,2004,2004,0,80,839,864,729,0,1,0,2,1,3,1,8,1,2004,2,398,100,75,0,0,0,0,0,4,2008,193
59,9587,7,5,2005,2005,182,201,856,1166,0,0,1,0,2,0,2,1,5,0,2005,2,400,212,0,0,0,0,0,0,7,2008,190
51,8029,6,5,2005,2005,0,728,728,728,728,0,0,0,2,1,3,1,8,0,2005,2,400,100,24,0,0,0,0,0,7,2008,176
55,7301,7,6,2007,2008,176,474,1350,1358,0,0,1,0,2,0,2,1,6,1,2008,2,484,192,26,0,0,0,0,0,11,2008,217.3
93,10261,6,5,2000,2000,318,936,936,962,830,0,1,0,2,1,3,1,8,1,2000,2,451,0,0,0,0,0,0,0,5,2008,186.5
71,8220,7,5,2000,2001,647,438,982,1008,884,0,0,0,2,1,3,1,8,1,2000,2,431,108,0,0,0,0,0,0,7,2008,226.75
60,15384,7,5,2004,2005,0,64,788,788,702,0,1,0,2,1,3,1,8,1,2004,2,388,100,75,0,0,0,0,0,2,2008,184
41,12460,7,5,1999,2000,0,167,1037,1037,1285,0,0,0,2,1,4,1,8,1,1999,2,400,144,44,0,0,0,0,0,5,2008,225
77,8390,7,5,1999,1999,0,831,831,873,778,0,0,0,2,1,3,1,7,1,1999,2,450,0,103,0,0,0,0,0,5,2008,185.9
84,9660,8,5,1997,1997,1290,1173,1173,1182,1017,0,0,0,2,1,3,1,9,1,1997,2,516,0,131,0,0,0,0,0,9,2008,284.5
80,9200,8,5,1998,1998,473,484,1470,1470,1160,0,1,0,2,1,4,1,8,1,1998,3,696,0,66,0,0,0,0,0,6,2008,315
84,14260,8,5,2000,2000,350,490,1145,1145,1053,0,1,0,2,1,4,1,9,1,2000,3,836,192,84,0,0,0,0,0,12,2008,250
136,11675,8,5,1998,1998,495,322,1982,2006,0,0,1,0,2,0,2,1,5,1,1998,3,938,144,33,0,0,0,0,0,7,2008,350
97,10990,7,5,1996,1997,0,213,1064,1064,1061,0,1,0,2,1,4,1,12,2,1996,2,576,168,0,0,0,0,0,0,6,2008,279.5
91,10437,8,6,1995,1995,660,413,2109,2113,0,0,1,0,2,1,2,1,7,1,1995,3,839,236,46,0,0,0,0,0,8,2008,350
96,10542,7,5,1993,1994,651,138,1311,1325,1093,0,1,0,2,1,3,1,9,1,1993,3,983,250,154,216,0,0,0,0,8,2008,341
91,10010,7,5,1993,1994,320,0,1080,1108,1089,0,1,0,2,1,4,1,9,1,1993,3,783,385,99,0,0,0,0,0,7,2008,287.5
81,10944,7,5,1994,1994,448,223,1223,1223,904,0,1,0,2,1,3,1,5,2,1994,2,525,171,132,0,0,0,0,0,8,2008,271
91,14303,8,5,1994,1994,554,672,1986,1987,0,0,1,0,2,0,2,1,7,1,1994,2,691,262,36,0,0,0,0,0,8,2008,301.5
92,11932,8,5,2007,2008,186,1580,1580,1580,0,0,0,0,2,0,3,1,7,0,2008,3,830,0,24,0,0,0,0,0,6,2008,235.128
86,14598,6,5,2007,2007,74,894,894,894,1039,0,0,0,2,1,4,1,9,1,2007,3,668,100,18,0,0,0,0,0,1,2008,214
75,11957,8,5,2006,2006,53,1550,1574,1574,0,0,0,0,2,0,3,1,7,1,2006,3,824,144,104,0,0,0,0,0,7,2008,232
74,13253,7,5,2006,2006,128,482,1578,1578,0,0,1,0,2,0,3,1,7,1,2006,3,642,0,26,0,0,0,0,0,5,2008,240
75,14587,9,5,2008,2008,284,1498,1498,1506,0,0,0,0,2,0,2,1,6,1,2008,2,592,0,174,0,0,0,0,0,8,2008,264.132
78,10206,8,5,2007,2007,468,1530,1563,1563,0,0,0,0,2,0,3,1,6,1,2007,3,758,144,99,0,0,0,0,0,10,2008,245
91,12274,7,5,2008,2008,256,1417,1417,1428,0,0,0,0,2,0,3,1,6,0,2008,2,554,0,60,0,0,0,0,0,7,2008,227.68
73,9801,8,5,2007,2007,156,1341,1341,1341,520,0,0,0,3,0,3,1,7,1,2007,3,851,144,60,0,0,0,0,0,7,2008,257
80,9428,8,5,2007,2008,310,226,955,955,919,0,1,0,2,1,3,1,8,1,2007,3,880,168,108,0,0,0,0,0,2,2008,297.9
72,8640,8,5,2007,2008,0,1339,1363,1372,0,0,0,0,2,0,3,1,6,0,2008,2,588,192,113,0,0,0,0,0,7,2008,212.7
72,8640,7,5,2007,2008,0,1372,1372,1372,0,0,0,0,2,0,3,1,6,0,2008,2,529,0,140,0,0,0,0,0,5,2008,250.58
75,9803,7,5,2005,2005,0,466,866,866,902,0,0,0,2,1,3,1,7,0,2005,2,603,0,108,0,0,0,0,0,2,2008,226.7
75,9375,8,5,2003,2004,768,1053,1053,1053,939,0,0,0,2,1,3,1,9,1,2003,2,648,140,45,0,0,0,0,0,8,2008,250
85,10625,7,5,2005,2005,0,1026,1026,1026,932,0,0,0,2,1,3,1,9,1,2005,3,936,154,210,0,0,0,0,0,7,2008,250
85,10800,8,5,2007,2008,100,245,1034,1050,1028,0,1,0,2,1,3,1,8,1,2008,3,836,0,102,0,0,0,0,0,4,2008,339.75
85,10625,8,5,2007,2007,292,1660,1660,1660,0,0,0,0,2,0,3,1,7,1,2007,3,660,133,120,0,0,0,0,0,6,2008,256
62,7500,7,5,2007,2008,210,316,1218,1218,0,0,1,0,2,0,2,1,6,0,2008,2,462,168,168,0,0,0,0,0,4,2008,230.348
64,8791,6,5,2003,2003,0,361,864,864,864,0,0,0,2,1,3,1,7,0,2003,2,673,216,56,0,0,0,0,0,5,2008,207.5
68,10110,6,5,2003,2003,0,200,835,835,861,0,1,0,2,1,3,1,7,0,2003,2,542,143,66,0,0,0,0,0,7,2008,188
67,12774,7,5,2003,2004,95,835,835,835,828,0,0,0,2,1,3,1,8,0,2003,2,478,168,68,0,0,0,0,0,7,2008,192.5
66,13695,5,5,2004,2004,0,468,1114,1114,0,0,1,0,1,1,3,1,6,0,2004,2,576,0,102,0,0,0,0,0,6,2008,159
66,13695,6,5,2003,2004,0,300,1114,1114,0,0,1,0,1,0,3,1,6,0,2004,2,576,0,78,0,0,0,0,0,7,2008,155
65,8366,6,5,2004,2004,0,798,798,798,842,0,0,0,2,1,3,1,6,0,2004,2,520,138,45,0,0,0,0,0,12,2008,173
81,9260,7,5,2007,2007,0,1162,1162,1162,0,0,0,0,2,0,3,1,6,0,2007,2,483,0,32,0,0,0,0,0,3,2008,170
65,8453,6,5,1995,1995,38,392,754,754,855,0,0,0,2,1,3,1,6,0,1995,2,525,0,70,0,0,0,0,0,4,2008,182
50,8480,6,5,1993,1994,120,284,886,886,794,0,0,1,2,1,3,1,7,0,1993,2,474,144,96,0,0,0,0,0,10,2008,163
65,8125,6,5,1994,1998,258,270,1408,1679,0,0,1,0,2,0,3,1,7,1,1994,2,575,224,42,0,0,0,0,0,10,2008,193.5
43,14565,7,5,1994,1995,145,295,832,832,825,0,0,0,2,1,3,1,6,0,1994,2,483,144,74,0,0,0,0,2000,11,2008,189
65,8450,6,5,2001,2001,0,355,827,827,850,0,1,0,2,1,3,1,7,0,2001,2,627,0,68,0,0,0,0,0,9,2008,190.5
75,8285,7,5,1992,1992,0,439,836,844,893,0,0,1,2,1,3,1,7,0,1992,2,506,192,85,0,0,0,0,0,5,2008,175
76,9291,6,5,1993,1993,120,406,832,832,878,0,0,0,2,1,3,1,7,0,1993,2,506,144,70,0,0,0,0,0,6,2008,187
50,8012,6,5,1993,1994,0,598,1604,1617,0,0,1,0,2,0,2,1,5,1,1993,2,533,0,69,0,0,0,0,0,7,2008,193
55,7892,6,5,1993,1993,0,899,1199,1199,0,0,0,0,2,0,2,1,5,0,1993,2,530,0,63,0,0,0,0,0,3,2008,153.9
70,9100,5,5,1963,1963,0,132,984,984,0,0,1,0,1,0,3,1,5,1,1963,1,384,145,56,0,0,0,0,400,8,2008,128
75,8100,5,8,1961,2007,0,100,864,864,0,0,1,0,1,0,3,1,5,1,1962,1,420,132,0,0,0,0,0,0,7,2008,135
65,8450,5,5,1968,1968,0,0,890,890,0,0,1,0,1,0,3,1,5,0,1970,1,308,0,0,0,0,0,0,0,4,2008,115
60,6360,5,5,1963,1963,0,375,864,864,0,0,0,0,1,0,3,1,5,0,1963,1,276,0,0,0,0,0,0,650,1,2008,119.916
65,6768,6,8,1961,1996,0,80,912,912,0,0,1,1,1,0,3,1,5,0,1962,1,288,168,0,0,0,0,0,0,5,2008,142
95,19508,6,5,1974,1974,144,630,1430,1430,0,0,0,1,2,0,3,1,6,2,1974,2,484,117,108,165,0,0,0,0,7,2008,192
70,10759,5,4,1972,1972,0,0,1001,1001,640,0,0,0,2,0,4,1,5,1,1972,2,490,0,0,92,0,0,0,0,7,2008,140
105,11025,9,5,1993,1994,568,1328,1848,1827,959,0,1,0,2,1,4,1,10,1,1993,2,636,294,49,0,0,0,0,0,6,2008,372.5
59,4282,7,5,2004,2004,0,1375,1391,1391,0,0,0,0,2,0,2,1,5,0,2004,2,530,156,158,0,0,0,0,0,7,2008,196
35,4017,7,5,2006,2007,0,625,625,625,625,0,0,0,2,1,2,1,5,0,2006,2,625,0,54,0,0,0,0,0,3,2008,171.9
37,3435,7,5,2004,2005,0,1211,1235,1245,0,0,0,0,2,0,1,1,5,0,2004,2,495,0,100,0,0,0,0,0,6,2008,178
30,3180,6,5,2005,2005,0,210,600,600,600,0,1,0,2,1,2,1,5,0,2005,2,480,0,166,0,0,0,0,0,5,2008,165
30,3180,7,5,2007,2007,0,689,689,703,689,0,0,0,2,0,2,1,5,0,2007,2,540,0,102,0,0,0,0,0,3,2008,146
34,3604,7,5,2007,2007,0,689,689,703,689,0,0,0,2,0,2,1,5,0,2007,2,540,0,102,0,0,0,0,0,2,2008,146
24,2280,7,5,1999,1999,360,195,744,757,744,0,0,0,2,1,3,1,6,0,1999,2,440,0,0,0,0,0,0,0,8,2008,179.4
24,2280,6,5,1999,1999,216,194,744,757,792,0,1,0,2,1,3,1,6,0,1999,2,440,0,32,0,0,0,0,0,4,2008,172.9
42,4385,9,5,2001,2001,0,455,1419,1419,0,0,1,0,1,1,2,1,5,1,2001,2,588,155,58,0,0,0,0,0,9,2008,290
35,4109,9,5,1999,2000,260,416,1557,1557,0,0,1,0,2,0,2,1,5,1,1999,2,484,124,113,0,0,0,0,0,6,2008,305
